T(h:m:s),FT(h:m:s),T(Sec),T(ms),UF(Hz),Sats,Date,Time,Lat,Lon,Alt(Ft),Alt(M),GndSpd(M/S),Head(Deg),PDOP,intT(C),intT(F),extT(C),extT(F),msTemp(C),msTemp(F),msPress(PSI),msPress(ATM),msAlt(ft),msAlt(M),VertVel(Ft/S),VertVel(M/S),mag x,mag y,mag z,accel x,accel y,accel z,gyro x,gyro y,gyro z,orien yaw,orien pitch,orien roll,xbee message
No Data
0:01:40,NA:NA:NA,100.4,100385,1.0,0,10/14/2023,10:22:42,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.32,57.78,12.97,55.34,14.65,58.37,13.41,0.91,2542.92,775.08,-2.65,-0.81,13.56,17.69,-32.56,0.79,0.23,9.29,-0.07,0.06,-0.00,6.12,-2.62,3.94,
0:01:41,NA:NA:NA,101.4,101385,1.0,0,10/14/2023,10:22:43,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.21,57.58,12.99,55.38,14.65,58.37,13.41,0.91,2541.74,774.72,-1.18,-0.36,15.38,18.56,-32.69,0.81,0.78,8.98,0.20,-0.11,-0.00,6.19,-3.38,4.50,
0:01:42,NA:NA:NA,102.4,102385,1.0,0,10/14/2023,10:22:44,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.21,57.58,13.08,55.54,14.66,58.39,13.41,0.91,2542.03,774.81,0.29,0.09,15.38,17.88,-31.88,0.54,0.25,9.28,-0.00,-0.00,-0.00,6.12,-1.81,3.50,
0:01:43,NA:NA:NA,103.4,103385,1.0,0,10/14/2023,10:22:45,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.19,57.54,13.06,55.50,14.68,58.42,13.41,0.91,2542.33,774.90,0.30,0.09,13.88,18.56,-31.19,0.52,0.21,9.29,0.00,0.00,-0.00,6.12,-1.81,3.50,
0:01:44,NA:NA:NA,104.4,104385,1.0,0,10/14/2023,10:22:46,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.15,57.46,13.21,55.78,14.68,58.42,13.41,0.91,2542.03,774.81,-0.30,-0.09,13.88,18.25,-31.88,0.56,0.23,9.29,-0.00,-0.00,-0.00,6.12,-1.81,3.50,
0:01:45,NA:NA:NA,105.4,105385,1.0,0,10/14/2023,10:22:47,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.15,57.46,13.26,55.86,14.67,58.41,13.41,0.91,2542.33,774.90,0.30,0.09,14.25,17.56,-31.88,0.55,0.21,9.27,-0.00,0.00,0.00,6.12,-1.81,3.50,
0:01:46,NA:NA:NA,106.4,106385,1.0,0,10/14/2023,10:22:48,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.21,57.58,13.30,55.94,14.68,58.42,13.41,0.91,2541.44,774.63,-0.88,-0.27,15.00,18.25,-31.88,0.55,0.19,9.28,-0.00,0.00,0.00,6.12,-1.81,3.50,
0:01:47,NA:NA:NA,107.4,107385,1.0,0,10/14/2023,10:22:49,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.23,57.62,13.41,56.14,14.70,58.46,13.41,0.91,2542.03,774.81,0.59,0.18,14.25,18.25,-32.25,0.55,0.22,9.26,0.00,0.00,0.00,6.12,-1.81,3.50,
0:01:48,NA:NA:NA,108.4,108385,1.0,0,10/14/2023,10:22:50,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.23,57.62,13.39,56.10,14.70,58.46,13.41,0.91,2544.09,775.44,2.06,0.63,15.75,18.56,-32.25,0.54,0.21,9.27,0.00,-0.00,0.00,6.12,-1.81,3.50,
0:01:49,NA:NA:NA,109.4,109385,1.0,0,10/14/2023,10:22:51,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.28,57.70,13.41,56.14,14.70,58.46,13.41,0.91,2541.44,774.63,-2.65,-0.81,16.19,18.88,-30.88,0.51,0.20,9.29,0.00,-0.00,-0.00,6.12,-1.75,3.50,
0:01:50,NA:NA:NA,110.4,110385,1.0,0,10/14/2023,10:22:52,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.30,57.74,13.48,56.26,14.69,58.44,13.41,0.91,2541.15,774.54,-0.29,-0.09,15.38,18.88,-32.25,0.53,0.18,9.28,-0.00,0.00,0.00,6.12,-1.75,3.50,
0:01:51,NA:NA:NA,111.4,111385,1.0,0,10/14/2023,10:22:53,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.28,57.70,13.50,56.30,14.71,58.48,13.41,0.91,2541.15,774.54,0.00,0.00,15.38,18.50,-31.19,0.55,0.19,9.30,-0.00,0.00,-0.00,6.12,-1.75,3.50,
0:01:52,NA:NA:NA,112.4,112385,1.0,0,10/14/2023,10:22:54,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.30,57.74,13.41,56.14,14.70,58.46,13.41,0.91,2542.03,774.81,0.88,0.27,14.69,17.75,-32.25,0.52,0.18,9.28,-0.00,0.00,0.00,6.12,-1.75,3.50,
0:01:53,NA:NA:NA,113.4,113385,1.0,0,10/14/2023,10:22:55,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.35,57.82,13.37,56.06,14.67,58.41,13.41,0.91,2542.62,774.99,0.59,0.18,15.75,18.50,-30.88,0.52,0.20,9.28,0.00,-0.00,-0.00,6.12,-1.75,3.50,
0:01:54,NA:NA:NA,114.4,114385,1.0,0,10/14/2023,10:22:56,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.37,57.86,13.37,56.06,14.66,58.39,13.41,0.91,2541.74,774.72,-0.88,-0.27,16.19,18.19,-32.25,0.53,0.16,9.29,-0.00,0.00,-0.00,6.12,-1.75,3.50,
0:01:55,NA:NA:NA,115.4,115385,1.0,0,10/14/2023,10:22:57,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.37,57.86,13.39,56.10,14.65,58.37,13.41,0.91,2542.33,774.90,0.59,0.18,15.38,18.50,-33.38,0.52,0.21,9.25,-0.00,0.00,0.00,6.12,-1.75,3.50,
0:01:56,NA:NA:NA,116.4,116385,1.0,0,10/14/2023,10:22:58,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.28,57.70,13.30,55.94,14.65,58.37,13.41,0.91,2541.44,774.63,-0.88,-0.27,14.69,19.25,-31.25,0.53,0.18,9.27,0.00,-0.00,0.00,6.12,-1.75,3.50,
0:01:57,NA:NA:NA,117.4,117385,1.0,0,10/14/2023,10:22:59,0.000000,0.000000,0.00,0.00,0.000,0.00,9999,14.37,57.86,13.37,56.06,14.65,58.37,13.41,0.91,2541.15,774.54,-0.29,-0.09,15.00,18.19,-31.19,0.53,0.20,9.28,0.00,-0.00,0.00,6.12,-1.75,3.50,
0:01:58,NA:NA:NA,118.4,118385,1.0,0,10/14/2023,10:23:0,0.000000,-68.228836,0.00,0.00,0.000,0.00,9999,14.41,57.94,13.44,56.18,14.65,58.37,13.41,0.91,2541.74,774.72,0.59,0.18,15.75,18.50,-33.06,0.53,0.19,9.29,0.00,0.00,-0.00,6.12,-1.75,3.50,
0:01:59,NA:NA:NA,119.4,119385,1.0,0,10/14/2023,10:23:1,59.776825,-69.708099,52271.14,15932.25,0.000,0.00,9999,14.41,57.94,13.50,56.30,14.66,58.39,13.41,0.91,2540.56,774.36,-1.18,-0.36,15.38,18.88,-31.56,0.51,0.19,9.31,-0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:00,NA:NA:NA,120.4,120385,1.0,0,10/14/2023,10:23:2,59.839153,-68.920609,52337.77,15952.55,0.000,0.00,9999,14.46,58.02,13.52,56.34,14.68,58.42,13.41,0.91,2541.44,774.63,0.88,0.27,14.25,18.88,-32.69,0.52,0.17,9.28,0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:01,NA:NA:NA,121.4,121385,1.0,0,10/14/2023,10:23:3,59.812851,-67.447807,52309.66,15943.99,0.000,0.00,9999,14.41,57.94,13.64,56.54,14.68,58.42,13.40,0.91,2558.83,779.93,17.39,5.30,14.25,16.38,-32.38,0.54,0.19,9.30,0.00,-0.00,-0.00,6.12,-1.75,3.50,
0:02:02,NA:NA:NA,122.4,122385,1.0,0,10/14/2023,10:23:4,59.748112,-67.435387,52240.42,15922.88,0.000,0.00,9999,14.43,57.98,14.04,57.26,14.78,58.60,13.40,0.91,2558.53,779.84,-0.29,-0.09,13.19,17.06,-33.38,0.54,0.19,9.29,-0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:03,NA:NA:NA,123.4,123385,1.0,0,10/14/2023,10:23:5,59.750580,-67.422951,52243.06,15923.69,0.000,0.00,9999,14.50,58.10,14.46,58.02,14.87,58.77,13.40,0.91,2558.53,779.84,0.00,0.00,15.00,16.38,-33.50,0.54,0.18,9.27,-0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:04,NA:NA:NA,124.4,124385,1.0,0,10/14/2023,10:23:6,59.753048,-67.410522,52245.70,15924.49,0.000,0.00,9999,14.52,58.14,14.83,58.70,14.95,58.91,13.40,0.91,2558.53,779.84,0.00,0.00,15.00,16.38,-32.75,0.54,0.19,9.27,0.00,-0.00,-0.00,6.12,-1.75,3.50,
0:02:05,NA:NA:NA,125.4,125385,1.0,0,10/14/2023,10:23:7,59.755512,-67.398087,52248.34,15925.29,0.000,0.00,9999,14.57,58.22,15.07,59.13,15.02,59.04,13.40,0.91,2559.12,780.02,0.59,0.18,14.69,16.38,-33.88,0.53,0.17,9.30,0.00,0.00,0.00,6.12,-1.75,3.50,
0:02:06,NA:NA:NA,126.4,126386,1.0,0,10/14/2023,10:23:8,59.757973,-67.385651,52250.97,15926.10,0.000,0.00,9999,14.61,58.30,15.32,59.57,15.10,59.18,13.40,0.91,2558.53,779.84,-0.59,-0.18,14.00,16.69,-32.75,0.53,0.18,9.29,0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:07,NA:NA:NA,127.4,127386,1.0,0,10/14/2023,10:23:9,59.760433,-67.373215,52253.61,15926.90,0.000,0.00,9999,14.65,58.38,15.56,60.01,15.16,59.29,13.40,0.91,2559.42,780.11,0.88,0.27,14.00,17.50,-33.19,0.53,0.17,9.29,0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:08,NA:NA:NA,128.4,128386,1.0,0,10/14/2023,10:23:10,59.762890,-67.360771,52256.24,15927.70,0.000,0.00,9999,14.68,58.42,15.65,60.17,15.21,59.38,13.40,0.91,2560.01,780.29,0.59,0.18,15.00,17.06,-32.38,0.51,0.14,9.31,0.00,0.00,0.00,6.12,-1.75,3.50,
0:02:09,NA:NA:NA,129.4,129386,1.0,0,10/14/2023,10:23:11,59.765347,-67.348328,52258.86,15928.50,0.000,0.00,9999,14.72,58.50,15.60,60.09,15.25,59.45,13.40,0.91,2560.30,780.38,0.30,0.09,14.69,17.06,-32.75,0.53,0.19,9.29,-0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:10,NA:NA:NA,130.4,130386,1.0,0,10/14/2023,10:23:12,59.767799,-67.335884,52261.49,15929.30,0.000,0.00,9999,14.70,58.46,15.41,59.73,15.27,59.49,13.40,0.91,2560.60,780.47,0.30,0.09,15.06,17.06,-33.88,0.53,0.17,9.29,-0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:11,NA:NA:NA,131.4,131386,1.0,0,10/14/2023,10:23:13,59.770252,-67.323441,52264.11,15930.10,0.000,0.00,9999,14.74,58.54,15.60,60.09,15.33,59.59,13.40,0.91,2559.71,780.20,-0.88,-0.27,15.75,16.00,-32.88,0.54,0.20,9.27,0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:12,NA:NA:NA,132.4,132386,1.0,0,10/14/2023,10:23:14,59.772701,-67.310989,52266.73,15930.90,0.000,0.00,9999,14.77,58.58,15.65,60.17,15.40,59.72,13.40,0.91,2560.01,780.29,0.29,0.09,14.69,16.69,-32.88,0.51,0.17,9.27,0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:13,NA:NA:NA,133.4,133386,1.0,0,10/14/2023,10:23:15,59.775150,-67.298538,52269.35,15931.70,0.000,0.00,9999,14.81,58.66,15.65,60.17,15.47,59.85,13.40,0.91,2561.19,780.65,1.18,0.36,13.56,17.88,-32.50,0.53,0.14,9.30,-0.00,0.00,0.00,6.12,-1.75,3.50,
0:02:14,NA:NA:NA,134.4,134386,1.0,0,10/14/2023,10:23:16,59.777596,-68.002083,52271.96,15932.50,0.000,0.00,9999,14.85,58.74,15.85,60.52,15.54,59.97,13.40,0.91,2560.60,780.47,-0.59,-0.18,14.38,17.50,-32.50,0.53,0.16,9.28,0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:15,NA:NA:NA,135.4,135386,1.0,0,10/14/2023,10:23:17,59.816093,-66.559227,52313.12,15945.04,0.000,0.00,9999,14.85,58.74,15.96,60.72,15.60,60.08,13.40,0.91,2560.89,780.56,0.30,0.09,13.56,17.50,-32.50,0.51,0.16,9.29,0.00,-0.00,-0.00,6.12,-1.75,3.50,
0:02:16,NA:NA:NA,136.4,136386,1.0,0,10/14/2023,10:23:18,59.742466,-94.992218,52234.38,15921.04,0.000,0.00,9999,14.90,58.82,16.09,60.96,15.68,60.22,13.40,0.91,2561.48,780.74,0.59,0.18,14.69,17.06,-32.06,0.53,0.17,9.31,0.00,-0.00,-0.00,6.12,-1.75,3.50,
0:02:17,NA:NA:NA,137.4,137386,1.0,0,10/14/2023,10:23:19,60.950378,-95.899048,53511.64,16310.35,0.000,0.00,9999,14.92,58.86,16.09,60.96,15.74,60.33,13.40,0.91,2561.48,780.74,0.00,0.00,41.25,43.38,-27.38,0.55,0.15,9.30,-0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:18,NA:NA:NA,138.4,138386,1.0,0,10/14/2023,10:23:20,60.893837,-95.995552,53452.56,16292.34,0.000,0.00,9999,14.99,58.98,16.00,60.80,15.80,60.44,13.40,0.91,2561.78,780.83,0.29,0.09,41.56,43.00,-27.38,0.52,0.16,9.30,0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:19,NA:NA:NA,139.4,139386,1.0,0,10/14/2023,10:23:21,60.840042,-95.985268,53396.29,16275.19,0.000,0.00,9999,15.03,59.05,16.13,61.04,15.88,60.58,13.40,0.91,2560.89,780.56,-0.88,-0.27,41.56,43.00,-27.38,0.54,0.15,9.29,0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:20,NA:NA:NA,140.4,140386,1.0,0,10/14/2023,10:23:22,60.844166,-95.974976,53400.61,16276.50,0.000,0.00,9999,15.05,59.09,16.26,61.27,15.95,60.71,13.40,0.91,2561.48,780.74,0.59,0.18,42.00,43.38,-28.56,0.54,0.18,9.28,-0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:21,NA:NA:NA,141.4,141386,1.0,0,10/14/2023,10:23:23,60.848289,-95.964684,53404.92,16277.82,0.000,0.00,9999,15.14,59.25,16.40,61.51,16.02,60.84,13.40,0.91,2561.78,780.83,0.29,0.09,40.06,43.38,-27.38,0.52,0.15,9.29,-0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:22,NA:NA:NA,142.4,142386,1.0,0,10/14/2023,10:23:24,60.852409,-94.946693,53409.23,16279.13,0.000,0.00,9999,15.16,59.29,16.50,61.71,16.09,60.96,13.40,0.91,2557.65,779.57,-4.13,-1.26,40.88,43.75,-28.19,0.52,0.14,9.28,0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:23,NA:NA:NA,143.4,143386,1.0,0,10/14/2023,10:23:25,61.023991,-96.819695,53588.44,16333.76,0.000,0.00,9999,15.18,59.33,16.31,61.35,16.07,60.93,13.40,0.91,2561.78,780.83,4.13,1.26,41.56,44.06,-28.19,0.54,0.16,9.30,0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:24,NA:NA:NA,144.4,144386,1.0,0,10/14/2023,10:23:26,60.796822,-95.933777,53351.04,16261.39,0.000,0.00,9999,15.21,59.37,16.26,61.27,16.09,60.96,13.40,0.91,2562.95,781.19,1.18,0.36,41.25,43.00,-28.19,0.51,0.16,9.30,-0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:25,NA:NA:NA,145.4,145386,1.0,0,10/14/2023,10:23:27,60.864761,-95.022079,53422.16,16283.07,0.000,0.00,9999,15.23,59.41,15.96,60.72,16.13,61.03,13.40,0.91,2562.36,781.01,-0.59,-0.18,41.56,43.06,-27.38,0.53,0.15,9.29,-0.00,0.00,0.00,6.12,-1.75,3.50,
0:02:26,NA:NA:NA,146.4,146386,1.0,0,10/14/2023,10:23:28,60.928295,-95.142433,53488.57,16303.32,0.000,0.00,9999,15.30,59.53,15.67,60.21,16.20,61.16,13.41,0.91,2546.45,776.16,-15.91,-4.85,40.88,43.00,-27.06,0.52,0.16,9.29,0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:27,NA:NA:NA,147.4,147386,1.0,0,10/14/2023,10:23:29,60.925995,-95.132027,53486.17,16302.58,0.000,0.00,9999,15.30,59.53,15.60,60.09,16.16,61.09,13.41,0.91,2546.45,776.16,0.00,0.00,40.06,42.69,-27.75,0.52,0.14,9.31,-0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:28,NA:NA:NA,148.4,148386,1.0,4,10/14/2023,10:23:30,60.930069,-102.328873,53490.43,16303.88,0.637,0.00,3929,15.30,59.53,15.52,59.93,16.13,61.03,13.41,0.91,2546.75,776.25,0.30,0.09,40.88,41.88,-27.75,0.55,0.11,9.28,-0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:29,NA:NA:NA,149.4,149386,1.0,5,10/14/2023,10:23:31,31.890968,-102.329086,2819.95,859.52,0.131,0.00,435,15.32,59.57,15.27,59.49,16.07,60.93,13.41,0.91,2547.34,776.43,0.59,0.18,40.06,44.06,-27.75,0.50,0.19,9.25,0.00,-0.00,-0.00,6.12,-1.75,3.50,
0:02:30,NA:NA:NA,150.4,150386,1.0,6,10/14/2023,10:23:32,31.891874,-102.329086,2786.07,849.19,0.211,0.00,240,15.32,59.57,14.99,58.98,16.05,60.89,13.41,0.91,2549.69,777.15,2.36,0.72,42.69,43.00,-27.38,0.54,0.16,9.29,0.00,-0.00,-0.00,6.12,-1.75,3.50,
0:02:31,NA:NA:NA,151.4,151386,1.0,7,10/14/2023,10:23:33,31.891870,-102.329071,2786.81,849.42,0.065,0.00,231,15.36,59.65,14.99,58.98,16.06,60.91,13.41,0.91,2550.28,777.33,0.59,0.18,41.56,43.38,-27.38,0.54,0.18,9.31,0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:32,NA:NA:NA,152.4,152386,1.0,7,10/14/2023,10:23:34,31.891861,-102.329063,2797.38,852.64,0.084,0.00,231,15.38,59.69,14.92,58.86,16.07,60.93,13.40,0.91,2552.93,778.13,2.65,0.81,39.75,43.38,-27.38,0.47,0.17,9.30,-0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:33,NA:NA:NA,153.4,153386,1.0,7,10/14/2023,10:23:35,31.891855,-102.329063,2801.99,854.05,0.549,0.00,231,15.38,59.69,15.05,59.09,16.05,60.89,13.40,0.91,2553.82,778.40,0.89,0.27,42.00,43.38,-27.75,0.53,0.13,9.33,-0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:34,NA:NA:NA,154.4,154386,1.0,7,10/14/2023,10:23:36,31.891853,-102.329063,2804.22,854.73,0.686,0.00,231,15.41,59.73,15.21,59.37,16.03,60.85,13.40,0.91,2564.72,781.73,10.90,3.32,42.00,43.38,-27.38,0.53,0.16,9.27,0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:35,NA:NA:NA,155.4,155387,1.0,7,10/14/2023,10:23:37,31.891846,-102.329056,2807.48,855.72,0.149,0.00,231,15.47,59.85,15.14,59.25,16.10,60.98,13.40,0.91,2562.66,781.10,-2.06,-0.63,39.75,42.56,-26.56,0.52,0.17,9.28,0.00,0.00,0.00,6.12,-1.75,3.50,
0:02:36,NA:NA:NA,156.4,156387,1.0,7,10/14/2023,10:23:38,31.891836,-102.329048,2815.87,858.28,0.011,0.00,231,15.54,59.97,15.34,59.61,16.19,61.14,13.40,0.91,2562.66,781.10,0.00,0.00,40.88,44.06,-28.06,0.52,0.14,9.27,0.00,-0.00,-0.00,6.12,-1.75,3.50,
0:02:37,NA:NA:NA,157.4,157387,1.0,7,10/14/2023,10:23:39,31.891829,-102.329048,2822.43,860.28,0.084,0.00,231,15.56,60.01,15.47,59.85,16.26,61.27,13.40,0.91,2563.25,781.28,0.59,0.18,42.00,43.75,-27.38,0.55,0.14,9.29,0.00,0.00,0.00,6.12,-1.75,3.50,
0:02:38,NA:NA:NA,158.4,158387,1.0,7,10/14/2023,10:23:40,31.891821,-102.329041,2826.94,861.65,0.057,0.00,230,15.58,60.05,15.63,60.13,16.32,61.38,13.40,0.91,2562.36,781.01,-0.88,-0.27,42.00,43.00,-27.75,0.54,0.12,9.29,-0.00,0.00,0.00,6.12,-1.75,3.50,
0:02:39,NA:NA:NA,159.4,159387,1.0,7,10/14/2023,10:23:41,31.891819,-102.329041,2828.97,862.27,0.190,0.00,230,15.65,60.17,15.82,60.48,16.38,61.48,13.40,0.91,2562.36,781.01,0.00,0.00,40.88,43.00,-27.06,0.54,0.12,9.30,0.00,0.00,0.00,6.12,-1.75,3.50,
0:02:40,NA:NA:NA,160.4,160387,1.0,7,10/14/2023,10:23:42,31.891817,-102.329041,2829.54,862.44,0.036,0.00,230,15.69,60.24,15.93,60.68,16.42,61.56,13.40,0.91,2563.25,781.28,0.88,0.27,40.88,43.06,-28.19,0.53,0.11,9.31,-0.00,-0.00,0.00,6.12,-1.75,3.50,
0:02:41,NA:NA:NA,161.4,161387,1.0,7,10/14/2023,10:23:43,31.891815,-102.329041,2830.06,862.60,0.221,0.00,230,15.74,60.32,16.07,60.92,16.50,61.70,13.40,0.91,2563.54,781.37,0.29,0.09,42.38,43.38,-27.06,0.51,0.16,9.31,-0.00,0.00,-0.00,6.12,-1.75,3.50,
0:02:42,NA:NA:NA,162.4,162387,1.0,7,10/14/2023,10:23:44,31.891815,-102.329041,2830.39,862.70,0.310,0.00,230,15.78,60.40,16.33,61.39,16.59,61.86,13.40,0.91,2563.54,781.37,0.00,0.00,24.75,26.75,-15.75,0.54,0.21,9.35,-0.00,-0.00,0.00,6.12,-1.44,3.44,
0:02:43,NA:NA:NA,163.4,163387,1.0,7,10/14/2023,10:23:45,31.891813,-102.329041,2829.74,862.51,0.148,0.00,230,15.89,60.60,16.57,61.83,16.68,62.02,13.40,0.91,2562.07,780.92,-1.47,-0.45,25.88,26.38,-16.50,0.54,0.13,9.32,0.00,-0.00,0.00,6.12,-1.38,3.38,
0:02:44,NA:NA:NA,164.4,164387,1.0,7,10/14/2023,10:23:46,31.891811,-102.329033,2830.16,862.63,0.455,0.00,230,15.85,60.52,16.70,62.06,16.75,62.15,13.40,0.91,2564.13,781.55,2.06,0.63,25.50,26.38,-17.25,0.55,0.11,9.28,-0.00,0.00,-0.00,6.12,-1.38,3.38,
0:02:45,NA:NA:NA,165.4,165387,1.0,7,10/14/2023,10:23:47,31.891809,-102.329033,2828.19,862.03,0.472,0.00,230,15.74,60.32,16.88,62.38,16.82,62.28,13.40,0.91,2562.95,781.19,-1.18,-0.36,24.50,26.25,-16.69,0.52,0.10,9.35,0.02,-0.02,-0.00,6.19,-1.12,3.38,
0:02:46,NA:NA:NA,166.4,166387,1.0,7,10/14/2023,10:23:48,31.891811,-102.329041,2827.77,861.90,0.990,0.00,230,15.65,60.17,17.14,62.85,16.87,62.37,13.40,0.91,2563.54,781.37,0.59,0.18,24.69,26.88,-16.00,0.57,0.10,9.28,-0.00,0.00,0.00,6.19,-1.19,3.62,
0:02:47,NA:NA:NA,167.4,167387,1.0,7,10/14/2023,10:23:49,31.891817,-102.329041,2825.94,861.34,0.907,0.00,230,15.65,60.17,17.32,63.17,16.94,62.49,13.40,0.91,2563.25,781.28,-0.29,-0.09,24.00,25.50,-16.69,0.77,0.17,9.20,0.03,-0.05,-0.01,6.19,-1.31,3.81,
0:02:48,NA:NA:NA,168.4,168387,1.0,6,10/14/2023,10:23:50,31.891815,-102.329041,2825.23,861.13,0.784,0.00,240,15.67,60.21,17.27,63.09,17.00,62.60,13.40,0.91,2563.54,781.37,0.29,0.09,25.06,26.00,-17.69,0.67,0.33,9.06,0.05,-0.04,-0.00,6.19,-1.62,4.06,
0:02:49,NA:NA:NA,169.4,169387,1.0,6,10/14/2023,10:23:51,31.891806,-102.329041,2824.96,861.05,0.596,0.00,240,15.69,60.24,17.43,63.37,17.06,62.71,13.40,0.91,2564.13,781.55,0.59,0.18,24.50,26.25,-15.69,0.67,0.27,9.32,0.01,-0.01,-0.00,6.19,-1.81,4.19,
0:02:50,NA:NA:NA,170.4,170387,1.0,6,10/14/2023,10:23:52,31.891806,-102.329041,2826.09,861.39,0.281,0.00,240,15.74,60.32,17.58,63.64,17.11,62.80,13.40,0.91,2563.84,781.46,-0.30,-0.09,23.88,24.69,-17.38,0.87,0.37,9.28,0.00,-0.01,0.00,6.19,-2.50,4.81,
0:02:51,NA:NA:NA,171.4,171387,1.0,6,10/14/2023,10:23:53,31.891804,-102.329041,2826.76,861.60,0.307,0.00,240,15.82,60.48,17.69,63.84,17.19,62.94,13.40,0.91,2562.95,781.19,-0.88,-0.27,22.56,25.25,-18.50,0.86,0.41,9.28,0.01,-0.00,0.00,6.19,-2.69,4.94,
0:02:52,NA:NA:NA,172.4,172387,1.0,6,10/14/2023,10:23:54,31.891800,-102.329041,2825.23,861.13,0.289,0.00,240,15.87,60.56,17.95,64.31,17.26,63.07,13.40,0.91,2564.43,781.64,1.48,0.45,23.25,24.88,-18.50,0.89,0.53,9.24,-0.00,0.00,-0.00,6.19,-2.88,5.12,
0:02:53,NA:NA:NA,173.4,173387,1.0,7,10/14/2023,10:23:55,31.891798,-102.329041,2825.17,861.11,0.333,0.00,230,15.87,60.56,18.00,64.39,17.33,63.19,13.40,0.91,2562.95,781.19,-1.48,-0.45,22.88,23.50,-18.75,0.92,0.49,9.22,0.00,-0.00,0.00,6.19,-2.88,5.12,
0:02:54,NA:NA:NA,174.4,174387,1.0,6,10/14/2023,10:23:56,31.891796,-102.329041,2823.87,860.72,0.205,0.00,240,15.87,60.56,18.24,64.83,17.38,63.28,13.40,0.91,2562.66,781.10,-0.29,-0.09,22.19,24.19,-18.19,0.94,0.49,9.27,-0.00,-0.00,0.00,6.19,-2.88,5.12,
0:02:55,NA:NA:NA,175.4,175387,1.0,7,10/14/2023,10:23:57,31.891798,-102.329041,2824.88,861.02,0.367,0.00,230,15.89,60.60,18.30,64.94,17.43,63.37,13.40,0.91,2564.43,781.64,1.77,0.54,22.88,23.88,-18.19,0.89,0.54,9.27,0.01,-0.01,0.00,6.19,-2.88,5.19,
0:02:56,NA:NA:NA,176.4,176387,1.0,7,10/14/2023,10:23:58,31.891800,-102.329048,2824.74,860.98,0.275,0.00,230,15.89,60.60,18.32,64.98,17.49,63.48,13.40,0.91,2563.84,781.46,-0.59,-0.18,23.69,24.88,-18.50,0.94,0.50,9.24,0.00,-0.00,-0.00,6.19,-2.88,5.12,
0:02:57,NA:NA:NA,177.4,177387,1.0,7,10/14/2023,10:23:59,31.891800,-102.329048,2821.92,860.12,0.138,0.00,230,15.93,60.68,18.50,65.30,17.56,63.61,13.40,0.91,2564.43,781.64,0.59,0.18,23.19,24.19,-18.56,0.96,0.50,9.25,0.00,0.00,-0.00,6.19,-2.94,5.19,
0:02:58,NA:NA:NA,178.4,178387,1.0,7,10/14/2023,10:24:0,31.891798,-102.329056,2821.78,860.08,0.341,0.00,230,15.82,60.48,18.50,65.30,17.59,63.66,13.40,0.91,2563.54,781.37,-0.89,-0.27,22.75,24.50,-18.25,0.99,0.50,9.30,-0.01,0.01,0.00,6.19,-2.94,5.19,
